MAZ,TAZ,PUMA,REGION,DISTRICT,REGION2,DISTRICT2
3896,51,1800,Douglas,9,Carroll-Douglas,3
3897,51,1800,Douglas,9,Carroll-Douglas,3
3898,51,1800,Douglas,9,Carroll-Douglas,3
3899,51,1800,Douglas,9,Carroll-Douglas,3
3900,51,1800,Douglas,9,Carroll-Douglas,3
3901,51,1800,Douglas,9,Carroll-Douglas,3
3902,51,1800,Douglas,9,Carroll-Douglas,3
3903,51,1800,Douglas,9,Carroll-Douglas,3
3904,51,1800,Douglas,9,Carroll-Douglas,3
3905,51,1800,Douglas,9,Carroll-Douglas,3
3906,51,1800,Douglas,9,Carroll-Douglas,3
3907,52,1800,Douglas,9,Carroll-Douglas,3
3908,52,1800,Douglas,9,Carroll-Douglas,3
3909,52,1800,Douglas,9,Carroll-Douglas,3
3910,52,1800,Douglas,9,Carroll-Douglas,3
3911,52,1800,Douglas,9,Carroll-Douglas,3
3912,52,1800,Douglas,9,Carroll-Douglas,3
3913,52,1800,Douglas,9,Carroll-Douglas,3
3914,52,1800,Douglas,9,Carroll-Douglas,3
3915,52,1800,Douglas,9,Carroll-Douglas,3
3916,52,1800,Douglas,9,Carroll-Douglas,3
3917,52,1800,Douglas,9,Carroll-Douglas,3
3918,52,1800,Douglas,9,Carroll-Douglas,3
3919,52,1800,Douglas,9,Carroll-Douglas,3
3920,52,1800,Douglas,9,Carroll-Douglas,3
3921,52,1800,Douglas,9,Carroll-Douglas,3
3922,52,1800,Douglas,9,Carroll-Douglas,3
3923,52,1800,Douglas,9,Carroll-Douglas,3
3924,52,1800,Douglas,9,Carroll-Douglas,3
3925,52,1800,Douglas,9,Carroll-Douglas,3
3926,52,1800,Douglas,9,Carroll-Douglas,3
3927,52,1800,Douglas,9,Carroll-Douglas,3
3928,52,1800,Douglas,9,Carroll-Douglas,3
3929,52,1800,Douglas,9,Carroll-Douglas,3
3930,52,1800,Douglas,9,Carroll-Douglas,3
3931,52,1800,Douglas,9,Carroll-Douglas,3
3932,52,1800,Douglas,9,Carroll-Douglas,3
3933,52,1800,Douglas,9,Carroll-Douglas,3
3934,52,1800,Douglas,9,Carroll-Douglas,3
3935,52,1800,Douglas,9,Carroll-Douglas,3
3936,52,1800,Douglas,9,Carroll-Douglas,3
3937,52,1800,Douglas,9,Carroll-Douglas,3
3938,52,1800,Douglas,9,Carroll-Douglas,3
3939,52,1800,Douglas,9,Carroll-Douglas,3
3940,52,1800,Douglas,9,Carroll-Douglas,3
3941,52,1800,Douglas,9,Carroll-Douglas,3
3942,52,1800,Douglas,9,Carroll-Douglas,3
3943,52,1800,Douglas,9,Carroll-Douglas,3
3944,52,1800,Douglas,9,Carroll-Douglas,3
3945,52,1800,Douglas,9,Carroll-Douglas,3
3946,52,1800,Douglas,9,Carroll-Douglas,3
3947,52,1800,Douglas,9,Carroll-Douglas,3
3948,52,1800,Douglas,9,Carroll-Douglas,3
3949,52,1800,Douglas,9,Carroll-Douglas,3
3950,52,1800,Douglas,9,Carroll-Douglas,3
3951,52,1800,Douglas,9,Carroll-Douglas,3
3952,52,1800,Douglas,9,Carroll-Douglas,3
3953,52,1800,Douglas,9,Carroll-Douglas,3
3954,52,1800,Douglas,9,Carroll-Douglas,3
3955,52,1800,Douglas,9,Carroll-Douglas,3
3956,52,1800,Douglas,9,Carroll-Douglas,3
3957,52,1800,Douglas,9,Carroll-Douglas,3
3958,52,1800,Douglas,9,Carroll-Douglas,3
3959,52,1800,Douglas,9,Carroll-Douglas,3
3960,52,1800,Douglas,9,Carroll-Douglas,3
3961,52,1800,Douglas,9,Carroll-Douglas,3
3962,52,1800,Douglas,9,Carroll-Douglas,3
3963,52,1800,Douglas,9,Carroll-Douglas,3
3964,52,1800,Douglas,9,Carroll-Douglas,3
3965,52,1800,Douglas,9,Carroll-Douglas,3
3966,52,1800,Douglas,9,Carroll-Douglas,3
3967,52,1800,Douglas,9,Carroll-Douglas,3
3968,52,1800,Douglas,9,Carroll-Douglas,3
3969,52,1800,Douglas,9,Carroll-Douglas,3
3970,52,1800,Douglas,9,Carroll-Douglas,3
3971,52,1800,Douglas,9,Carroll-Douglas,3
3972,52,1800,Douglas,9,Carroll-Douglas,3
3973,52,1800,Douglas,9,Carroll-Douglas,3
3974,52,1800,Douglas,9,Carroll-Douglas,3
3975,52,1800,Douglas,9,Carroll-Douglas,3
3976,52,1800,Douglas,9,Carroll-Douglas,3
3977,52,1800,Douglas,9,Carroll-Douglas,3
3978,52,1800,Douglas,9,Carroll-Douglas,3
3979,52,1800,Douglas,9,Carroll-Douglas,3
3980,52,1800,Douglas,9,Carroll-Douglas,3
3981,52,1800,Douglas,9,Carroll-Douglas,3
3982,52,1800,Douglas,9,Carroll-Douglas,3
3983,52,1800,Douglas,9,Carroll-Douglas,3
3984,52,1800,Douglas,9,Carroll-Douglas,3
3985,52,1800,Douglas,9,Carroll-Douglas,3
3986,52,1800,Douglas,9,Carroll-Douglas,3
3987,52,1800,Douglas,9,Carroll-Douglas,3
3988,52,1800,Douglas,9,Carroll-Douglas,3
3989,15,1900,Cherokee,4,Cherokee,4
3990,15,1900,Cherokee,4,Cherokee,4
3991,15,1900,Cherokee,4,Cherokee,4
3992,15,1900,Cherokee,4,Cherokee,4
3993,15,1900,Cherokee,4,Cherokee,4
3994,15,1900,Cherokee,4,Cherokee,4
3995,15,1900,Cherokee,4,Cherokee,4
3996,15,1900,Cherokee,4,Cherokee,4
3997,15,1900,Cherokee,4,Cherokee,4
3998,15,1900,Cherokee,4,Cherokee,4
3999,15,1900,Cherokee,4,Cherokee,4
4000,15,1900,Cherokee,4,Cherokee,4
4001,15,1900,Cherokee,4,Cherokee,4
4002,15,1900,Cherokee,4,Cherokee,4
4003,15,1900,Cherokee,4,Cherokee,4
4004,15,1900,Cherokee,4,Cherokee,4
4005,15,1900,Cherokee,4,Cherokee,4
4006,15,1900,Cherokee,4,Cherokee,4
4007,15,1900,Cherokee,4,Cherokee,4
4008,15,1900,Cherokee,4,Cherokee,4
4009,15,1900,Cherokee,4,Cherokee,4
4010,15,1900,Cherokee,4,Cherokee,4
4011,15,1900,Cherokee,4,Cherokee,4
4012,15,1900,Cherokee,4,Cherokee,4
4013,15,1900,Cherokee,4,Cherokee,4
4014,16,1900,Cherokee,4,Cherokee,4
4015,16,1900,Cherokee,4,Cherokee,4
4016,16,1900,Cherokee,4,Cherokee,4
4017,16,1900,Cherokee,4,Cherokee,4
4018,16,1900,Cherokee,4,Cherokee,4
4019,16,1900,Cherokee,4,Cherokee,4
4020,16,1900,Cherokee,4,Cherokee,4
4021,16,1900,Cherokee,4,Cherokee,4
4022,16,1900,Cherokee,4,Cherokee,4
4023,16,1900,Cherokee,4,Cherokee,4
4024,16,1900,Cherokee,4,Cherokee,4
4025,16,1900,Cherokee,4,Cherokee,4
4026,16,1900,Cherokee,4,Cherokee,4
4027,16,1900,Cherokee,4,Cherokee,4
4028,16,1900,Cherokee,4,Cherokee,4
4029,16,1900,Cherokee,4,Cherokee,4
4030,16,1900,Cherokee,4,Cherokee,4
4031,16,1900,Cherokee,4,Cherokee,4
4032,16,1900,Cherokee,4,Cherokee,4
4033,16,1900,Cherokee,4,Cherokee,4
4034,16,1900,Cherokee,4,Cherokee,4
4035,16,1900,Cherokee,4,Cherokee,4
4036,16,1900,Cherokee,4,Cherokee,4
4037,16,1900,Cherokee,4,Cherokee,4
4038,16,1900,Cherokee,4,Cherokee,4
4039,16,1900,Cherokee,4,Cherokee,4
4040,16,1900,Cherokee,4,Cherokee,4
4041,16,1900,Cherokee,4,Cherokee,4
4042,17,1900,Cherokee,4,Cherokee,4
4043,17,1900,Cherokee,4,Cherokee,4
4044,17,1900,Cherokee,4,Cherokee,4
4045,17,1900,Cherokee,4,Cherokee,4
4046,17,1900,Cherokee,4,Cherokee,4
4047,17,1900,Cherokee,4,Cherokee,4
4048,17,1900,Cherokee,4,Cherokee,4
4049,17,1900,Cherokee,4,Cherokee,4
4050,17,1900,Cherokee,4,Cherokee,4
4051,17,1900,Cherokee,4,Cherokee,4
4052,17,1900,Cherokee,4,Cherokee,4
4053,17,1900,Cherokee,4,Cherokee,4
4054,17,1900,Cherokee,4,Cherokee,4
4055,17,1900,Cherokee,4,Cherokee,4
4056,17,1900,Cherokee,4,Cherokee,4
4057,17,1900,Cherokee,4,Cherokee,4
4058,17,1900,Cherokee,4,Cherokee,4
4059,17,1900,Cherokee,4,Cherokee,4
4060,17,1900,Cherokee,4,Cherokee,4
4061,17,1900,Cherokee,4,Cherokee,4
4062,17,1900,Cherokee,4,Cherokee,4
4063,17,1900,Cherokee,4,Cherokee,4
4064,17,1900,Cherokee,4,Cherokee,4
4065,17,1900,Cherokee,4,Cherokee,4
4066,17,1900,Cherokee,4,Cherokee,4
4067,17,1900,Cherokee,4,Cherokee,4
4068,17,1900,Cherokee,4,Cherokee,4
4069,17,1900,Cherokee,4,Cherokee,4
4070,17,1900,Cherokee,4,Cherokee,4
4071,17,1900,Cherokee,4,Cherokee,4
4072,17,1900,Cherokee,4,Cherokee,4
4073,17,1900,Cherokee,4,Cherokee,4
4074,17,1900,Cherokee,4,Cherokee,4
4075,17,1900,Cherokee,4,Cherokee,4
4076,17,1900,Cherokee,4,Cherokee,4
4077,17,1900,Cherokee,4,Cherokee,4
4078,17,1900,Cherokee,4,Cherokee,4
4079,17,1900,Cherokee,4,Cherokee,4
4080,17,1900,Cherokee,4,Cherokee,4
4081,17,1900,Cherokee,4,Cherokee,4
4082,17,1900,Cherokee,4,Cherokee,4
4083,17,1900,Cherokee,4,Cherokee,4
4084,17,1900,Cherokee,4,Cherokee,4
4085,17,1900,Cherokee,4,Cherokee,4
4086,17,1900,Cherokee,4,Cherokee,4
4087,17,1900,Cherokee,4,Cherokee,4
4088,17,1900,Cherokee,4,Cherokee,4
4089,17,1900,Cherokee,4,Cherokee,4
4090,17,1900,Cherokee,4,Cherokee,4
4091,17,1900,Cherokee,4,Cherokee,4
4092,17,1900,Cherokee,4,Cherokee,4
4093,17,1900,Cherokee,4,Cherokee,4
4094,17,1900,Cherokee,4,Cherokee,4
4095,17,1900,Cherokee,4,Cherokee,4
4096,17,1900,Cherokee,4,Cherokee,4
4097,17,1900,Cherokee,4,Cherokee,4
4098,17,1900,Cherokee,4,Cherokee,4
4099,17,1900,Cherokee,4,Cherokee,4
4100,17,1900,Cherokee,4,Cherokee,4
4101,17,1900,Cherokee,4,Cherokee,4
4102,17,1900,Cherokee,4,Cherokee,4
4103,17,1900,Cherokee,4,Cherokee,4
4104,17,1900,Cherokee,4,Cherokee,4
4105,17,1900,Cherokee,4,Cherokee,4
4106,17,1900,Cherokee,4,Cherokee,4
4107,17,1900,Cherokee,4,Cherokee,4
4108,17,1900,Cherokee,4,Cherokee,4
4109,17,1900,Cherokee,4,Cherokee,4
4110,17,1900,Cherokee,4,Cherokee,4
4111,17,1900,Cherokee,4,Cherokee,4
4112,17,1900,Cherokee,4,Cherokee,4
4113,17,1900,Cherokee,4,Cherokee,4
4114,17,1900,Cherokee,4,Cherokee,4
4115,17,1900,Cherokee,4,Cherokee,4
4116,17,1900,Cherokee,4,Cherokee,4
4117,17,1900,Cherokee,4,Cherokee,4
4118,17,1900,Cherokee,4,Cherokee,4
4119,17,1900,Cherokee,4,Cherokee,4
4120,17,1900,Cherokee,4,Cherokee,4
4121,17,1900,Cherokee,4,Cherokee,4
4122,17,1900,Cherokee,4,Cherokee,4
4123,17,1900,Cherokee,4,Cherokee,4
4124,17,1900,Cherokee,4,Cherokee,4
4125,17,1900,Cherokee,4,Cherokee,4
4126,17,1900,Cherokee,4,Cherokee,4
4127,17,1900,Cherokee,4,Cherokee,4
4128,17,1900,Cherokee,4,Cherokee,4
4129,17,1900,Cherokee,4,Cherokee,4
4130,17,1900,Cherokee,4,Cherokee,4
4131,17,1900,Cherokee,4,Cherokee,4
4132,17,1900,Cherokee,4,Cherokee,4
4133,17,1900,Cherokee,4,Cherokee,4
4134,17,1900,Cherokee,4,Cherokee,4
4135,17,1900,Cherokee,4,Cherokee,4
4136,17,1900,Cherokee,4,Cherokee,4
4137,17,1900,Cherokee,4,Cherokee,4
4138,17,1900,Cherokee,4,Cherokee,4
4139,17,1900,Cherokee,4,Cherokee,4
4140,17,1900,Cherokee,4,Cherokee,4
4141,17,1900,Cherokee,4,Cherokee,4
4142,17,1900,Cherokee,4,Cherokee,4
4143,17,1900,Cherokee,4,Cherokee,4
4144,17,1900,Cherokee,4,Cherokee,4
4145,17,1900,Cherokee,4,Cherokee,4
4146,17,1900,Cherokee,4,Cherokee,4
4147,18,1900,Cherokee,4,Cherokee,4
4148,18,1900,Cherokee,4,Cherokee,4
4149,18,1900,Cherokee,4,Cherokee,4
4150,18,1900,Cherokee,4,Cherokee,4
4151,18,1900,Cherokee,4,Cherokee,4
4152,18,1900,Cherokee,4,Cherokee,4
4153,18,1900,Cherokee,4,Cherokee,4
4154,18,1900,Cherokee,4,Cherokee,4
4155,18,1900,Cherokee,4,Cherokee,4
4156,18,1900,Cherokee,4,Cherokee,4
4157,18,1900,Cherokee,4,Cherokee,4
4158,18,1900,Cherokee,4,Cherokee,4
4159,18,1900,Cherokee,4,Cherokee,4
4160,18,1900,Cherokee,4,Cherokee,4
4161,18,1900,Cherokee,4,Cherokee,4
4162,18,1900,Cherokee,4,Cherokee,4
4163,18,1900,Cherokee,4,Cherokee,4
4164,18,1900,Cherokee,4,Cherokee,4
4165,18,1900,Cherokee,4,Cherokee,4
4166,18,1900,Cherokee,4,Cherokee,4
4167,18,1900,Cherokee,4,Cherokee,4
4168,18,1900,Cherokee,4,Cherokee,4
4169,18,1900,Cherokee,4,Cherokee,4
4170,18,1900,Cherokee,4,Cherokee,4
4171,18,1900,Cherokee,4,Cherokee,4
4172,18,1900,Cherokee,4,Cherokee,4
4173,18,1900,Cherokee,4,Cherokee,4
4174,18,1900,Cherokee,4,Cherokee,4
4175,18,1900,Cherokee,4,Cherokee,4
4176,18,1900,Cherokee,4,Cherokee,4
4177,18,1900,Cherokee,4,Cherokee,4
4178,18,1900,Cherokee,4,Cherokee,4
4179,18,1900,Cherokee,4,Cherokee,4
4180,18,1900,Cherokee,4,Cherokee,4
4181,18,1900,Cherokee,4,Cherokee,4
4182,18,1900,Cherokee,4,Cherokee,4
4183,18,1900,Cherokee,4,Cherokee,4
4184,18,1900,Cherokee,4,Cherokee,4
4185,18,1900,Cherokee,4,Cherokee,4
4186,18,1900,Cherokee,4,Cherokee,4
4187,18,1900,Cherokee,4,Cherokee,4
4188,18,1900,Cherokee,4,Cherokee,4
4189,18,1900,Cherokee,4,Cherokee,4
4190,18,1900,Cherokee,4,Cherokee,4
4191,18,1900,Cherokee,4,Cherokee,4
4192,18,1900,Cherokee,4,Cherokee,4
4193,18,1900,Cherokee,4,Cherokee,4
4194,18,1900,Cherokee,4,Cherokee,4
4195,18,1900,Cherokee,4,Cherokee,4
4196,18,1900,Cherokee,4,Cherokee,4
4197,18,1900,Cherokee,4,Cherokee,4
4198,18,1900,Cherokee,4,Cherokee,4
4199,18,1900,Cherokee,4,Cherokee,4
4200,18,1900,Cherokee,4,Cherokee,4
4201,18,1900,Cherokee,4,Cherokee,4
4202,18,1900,Cherokee,4,Cherokee,4
4203,18,1900,Cherokee,4,Cherokee,4
4204,18,1900,Cherokee,4,Cherokee,4
4205,18,1900,Cherokee,4,Cherokee,4
4206,18,1900,Cherokee,4,Cherokee,4
4207,18,1900,Cherokee,4,Cherokee,4
4208,18,1900,Cherokee,4,Cherokee,4
4209,18,1900,Cherokee,4,Cherokee,4
4210,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4211,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4212,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4213,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4214,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4215,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4216,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4217,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4218,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4219,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4220,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4221,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4222,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4223,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4224,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4225,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4226,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4227,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4228,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4229,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4230,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4231,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4232,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4233,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4234,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4235,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4236,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4237,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4238,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4239,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4240,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4241,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4242,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4243,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4244,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4245,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4246,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4247,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4248,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4249,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4250,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4251,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4252,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4253,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4254,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4255,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4256,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4257,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4258,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4259,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4260,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4261,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4262,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4263,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4264,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4265,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4266,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4267,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4268,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4269,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4270,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4271,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4272,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4273,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4274,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4275,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4276,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4277,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4278,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4279,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4280,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4281,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4282,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4283,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4284,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4285,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4286,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4287,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4288,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4289,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4290,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4291,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4292,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4293,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4294,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4295,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4296,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4297,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4298,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4299,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4300,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4301,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4302,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4303,132,2000,Coweta,7,Coweta-Fayette-Spalding,7
4304,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4305,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4306,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4307,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4308,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4309,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4310,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4311,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4312,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4313,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4314,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4315,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4316,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4317,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4318,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4319,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4320,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4321,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4322,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4323,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4324,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4325,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4326,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4327,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4328,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4329,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4330,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4331,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4332,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4333,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4334,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4335,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4336,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4337,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4338,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4339,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4340,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4341,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4342,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4343,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4344,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4345,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4346,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4347,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4348,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4349,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4350,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4351,131,2000,Coweta,7,Coweta-Fayette-Spalding,7
4352,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4353,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4354,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4355,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4356,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4357,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4358,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4359,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4360,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4361,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4362,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4363,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4364,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4365,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4366,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4367,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4368,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4369,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4370,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4371,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4372,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4373,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4374,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4375,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4376,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4377,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4378,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4379,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4380,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4381,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4382,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4383,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4384,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4385,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4386,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4387,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4388,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4389,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4390,133,2000,Coweta,7,Coweta-Fayette-Spalding,7
4391,134,2000,Coweta,7,Coweta-Fayette-Spalding,7
4392,134,2000,Coweta,7,Coweta-Fayette-Spalding,7
4393,134,2000,Coweta,7,Coweta-Fayette-Spalding,7
4394,134,2000,Coweta,7,Coweta-Fayette-Spalding,7
4395,134,2000,Coweta,7,Coweta-Fayette-Spalding,7
4396,134,2000,Coweta,7,Coweta-Fayette-Spalding,7
4397,134,2000,Coweta,7,Coweta-Fayette-Spalding,7
4398,134,2000,Coweta,7,Coweta-Fayette-Spalding,7
4399,134,2000,Coweta,7,Coweta-Fayette-Spalding,7
4400,134,2000,Coweta,7,Coweta-Fayette-Spalding,7
4401,134,2000,Coweta,7,Coweta-Fayette-Spalding,7
