tour_mode,OrigDistName,OrigDist,DestDistName,DestDist,totTrip,HomeDist,HomeDistName,income2,ProdDistName,AttrDistName
9,SE Suburbs,20,Clayton,18,8,NA,NA,NA,NA,NA
9,SE Suburbs,20,NE DeKalb,10,2,NA,NA,NA,NA,NA
9,SE Suburbs,20,NW Cen DeKalb,8,18,NA,NA,NA,NA,NA
9,SE Suburbs,20,S Cobb,12,1,NA,NA,NA,NA,NA
9,SE Suburbs,20,S DeKalb,9,11,NA,NA,NA,NA,NA
9,SE Suburbs,20,SE Atlanta,3,7,NA,NA,NA,NA,NA
9,SE Suburbs,20,SE Suburbs,20,2,NA,NA,NA,NA,NA
9,SE Suburbs,20,SW Gwinnett,15,1,NA,NA,NA,NA,NA
9,SE Suburbs,20,SW Suburbs,19,1,NA,NA,NA,NA,NA
9,SE Suburbs,20,W Atlanta,4,13,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,Atl DeKalb,7,46,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,Atlanta,1,99,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,Atlanta CBD,0,107,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,Buckhead & SS,2,91,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,Cent Gwinnett,16,3,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,Chamblee,11,35,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,Clayton,18,32,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,N Fulton,6,11,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,NE DeKalb,10,18,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,NW Cen DeKalb,8,33,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,NW Cobb,14,167,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,S Cobb,12,533,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,S DeKalb,9,25,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,S Fulton,5,12,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,SE Atlanta,3,67,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,SW & Cent Cobb,13,491,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,SW Gwinnett,15,15,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,SW Suburbs,19,2,NA,NA,NA,NA,NA
9,SW & Cent Cobb,13,W Atlanta,4,77,NA,NA,NA,NA,NA
9,SW Gwinnett,15,Atl DeKalb,7,42,NA,NA,NA,NA,NA
9,SW Gwinnett,15,Atlanta,1,191,NA,NA,NA,NA,NA
9,SW Gwinnett,15,Atlanta CBD,0,238,NA,NA,NA,NA,NA
9,SW Gwinnett,15,Buckhead & SS,2,173,NA,NA,NA,NA,NA
9,SW Gwinnett,15,Cent Gwinnett,16,127,NA,NA,NA,NA,NA
9,SW Gwinnett,15,Chamblee,11,135,NA,NA,NA,NA,NA
9,SW Gwinnett,15,Clayton,18,43,NA,NA,NA,NA,NA
9,SW Gwinnett,15,N Fulton,6,12,NA,NA,NA,NA,NA
9,SW Gwinnett,15,N Gwinnett,17,1,NA,NA,NA,NA,NA
9,SW Gwinnett,15,N Suburbs,21,3,NA,NA,NA,NA,NA
9,SW Gwinnett,15,NE DeKalb,10,60,NA,NA,NA,NA,NA
9,SW Gwinnett,15,NW Cen DeKalb,8,73,NA,NA,NA,NA,NA
9,SW Gwinnett,15,NW Cobb,14,3,NA,NA,NA,NA,NA
9,SW Gwinnett,15,S Cobb,12,24,NA,NA,NA,NA,NA
9,SW Gwinnett,15,S DeKalb,9,7,NA,NA,NA,NA,NA
9,SW Gwinnett,15,S Fulton,5,17,NA,NA,NA,NA,NA
9,SW Gwinnett,15,SE Atlanta,3,121,NA,NA,NA,NA,NA
9,SW Gwinnett,15,SE Suburbs,20,1,NA,NA,NA,NA,NA
9,SW Gwinnett,15,SW & Cent Cobb,13,16,NA,NA,NA,NA,NA
9,SW Gwinnett,15,SW Gwinnett,15,850,NA,NA,NA,NA,NA
9,SW Gwinnett,15,W Atlanta,4,135,NA,NA,NA,NA,NA
9,SW Suburbs,19,Atl DeKalb,7,2,NA,NA,NA,NA,NA
9,SW Suburbs,19,Atlanta,1,4,NA,NA,NA,NA,NA
9,SW Suburbs,19,Atlanta CBD,0,4,NA,NA,NA,NA,NA
9,SW Suburbs,19,Buckhead & SS,2,10,NA,NA,NA,NA,NA
9,SW Suburbs,19,Chamblee,11,5,NA,NA,NA,NA,NA
9,SW Suburbs,19,Clayton,18,4,NA,NA,NA,NA,NA
9,SW Suburbs,19,N Fulton,6,1,NA,NA,NA,NA,NA
9,SW Suburbs,19,NE DeKalb,10,8,NA,NA,NA,NA,NA
9,SW Suburbs,19,NW Cen DeKalb,8,7,NA,NA,NA,NA,NA
9,SW Suburbs,19,S Cobb,12,4,NA,NA,NA,NA,NA
9,SW Suburbs,19,S DeKalb,9,8,NA,NA,NA,NA,NA
9,SW Suburbs,19,S Fulton,5,2,NA,NA,NA,NA,NA
9,SW Suburbs,19,SE Atlanta,3,13,NA,NA,NA,NA,NA
9,SW Suburbs,19,SE Suburbs,20,1,NA,NA,NA,NA,NA
9,SW Suburbs,19,SW & Cent Cobb,13,3,NA,NA,NA,NA,NA
9,SW Suburbs,19,SW Suburbs,19,1745,NA,NA,NA,NA,NA
9,SW Suburbs,19,W Atlanta,4,11,NA,NA,NA,NA,NA
9,W Atlanta,4,Atl DeKalb,7,496,NA,NA,NA,NA,NA
9,W Atlanta,4,Atlanta,1,2203,NA,NA,NA,NA,NA
9,W Atlanta,4,Atlanta CBD,0,3870,NA,NA,NA,NA,NA
9,W Atlanta,4,Buckhead & SS,2,1989,NA,NA,NA,NA,NA
9,W Atlanta,4,Cent Gwinnett,16,51,NA,NA,NA,NA,NA
9,W Atlanta,4,Chamblee,11,827,NA,NA,NA,NA,NA
9,W Atlanta,4,Clayton,18,696,NA,NA,NA,NA,NA
9,W Atlanta,4,N Fulton,6,267,NA,NA,NA,NA,NA
9,W Atlanta,4,N Gwinnett,17,3,NA,NA,NA,NA,NA
9,W Atlanta,4,N Suburbs,21,5,NA,NA,NA,NA,NA
9,W Atlanta,4,NE DeKalb,10,462,NA,NA,NA,NA,NA
9,W Atlanta,4,NW Cen DeKalb,8,913,NA,NA,NA,NA,NA
9,W Atlanta,4,NW Cobb,14,37,NA,NA,NA,NA,NA
9,W Atlanta,4,S Cobb,12,538,NA,NA,NA,NA,NA
9,W Atlanta,4,S DeKalb,9,287,NA,NA,NA,NA,NA
9,W Atlanta,4,S Fulton,5,246,NA,NA,NA,NA,NA
9,W Atlanta,4,SE Atlanta,3,1999,NA,NA,NA,NA,NA
9,W Atlanta,4,SE Suburbs,20,10,NA,NA,NA,NA,NA
9,W Atlanta,4,SW & Cent Cobb,13,112,NA,NA,NA,NA,NA
9,W Atlanta,4,SW Gwinnett,15,159,NA,NA,NA,NA,NA
9,W Atlanta,4,SW Suburbs,19,13,NA,NA,NA,NA,NA
9,W Atlanta,4,W Atlanta,4,7453,NA,NA,NA,NA,NA
10,Atl DeKalb,7,Atl DeKalb,7,78,NA,NA,NA,NA,NA
10,Atl DeKalb,7,Atlanta,1,229,NA,NA,NA,NA,NA
10,Atl DeKalb,7,Atlanta CBD,0,614,NA,NA,NA,NA,NA
10,Atl DeKalb,7,Buckhead & SS,2,180,NA,NA,NA,NA,NA
10,Atl DeKalb,7,Cent Gwinnett,16,1,NA,NA,NA,NA,NA
10,Atl DeKalb,7,Chamblee,11,89,NA,NA,NA,NA,NA
10,Atl DeKalb,7,Clayton,18,102,NA,NA,NA,NA,NA
10,Atl DeKalb,7,N Fulton,6,16,NA,NA,NA,NA,NA
10,Atl DeKalb,7,N Suburbs,21,1,NA,NA,NA,NA,NA
10,Atl DeKalb,7,NE DeKalb,10,7,NA,NA,NA,NA,NA
10,Atl DeKalb,7,NW Cen DeKalb,8,83,NA,NA,NA,NA,NA
10,Atl DeKalb,7,S DeKalb,9,1,NA,NA,NA,NA,NA
10,Atl DeKalb,7,SE Atlanta,3,76,NA,NA,NA,NA,NA
10,Atl DeKalb,7,SE Suburbs,20,1,NA,NA,NA,NA,NA
10,Atl DeKalb,7,SW Gwinnett,15,4,NA,NA,NA,NA,NA
10,Atl DeKalb,7,SW Suburbs,19,2,NA,NA,NA,NA,NA
10,Atl DeKalb,7,W Atlanta,4,91,NA,NA,NA,NA,NA
10,Atlanta,1,Atl DeKalb,7,247,NA,NA,NA,NA,NA
10,Atlanta,1,Atlanta,1,1481,NA,NA,NA,NA,NA
10,Atlanta,1,Atlanta CBD,0,2122,NA,NA,NA,NA,NA
10,Atlanta,1,Buckhead & SS,2,890,NA,NA,NA,NA,NA
10,Atlanta,1,Cent Gwinnett,16,2,NA,NA,NA,NA,NA
10,Atlanta,1,Chamblee,11,395,NA,NA,NA,NA,NA
10,Atlanta,1,Clayton,18,298,NA,NA,NA,NA,NA
10,Atlanta,1,N Fulton,6,35,NA,NA,NA,NA,NA
10,Atlanta,1,N Gwinnett,17,6,NA,NA,NA,NA,NA
10,Atlanta,1,N Suburbs,21,12,NA,NA,NA,NA,NA
10,Atlanta,1,NE DeKalb,10,8,NA,NA,NA,NA,NA
10,Atlanta,1,NW Cen DeKalb,8,170,NA,NA,NA,NA,NA
10,Atlanta,1,NW Cobb,14,5,NA,NA,NA,NA,NA
10,Atlanta,1,S DeKalb,9,9,NA,NA,NA,NA,NA
10,Atlanta,1,S Fulton,5,3,NA,NA,NA,NA,NA
10,Atlanta,1,SE Atlanta,3,357,NA,NA,NA,NA,NA
10,Atlanta,1,SE Suburbs,20,9,NA,NA,NA,NA,NA
10,Atlanta,1,SW & Cent Cobb,13,2,NA,NA,NA,NA,NA
10,Atlanta,1,SW Suburbs,19,12,NA,NA,NA,NA,NA
10,Atlanta,1,W Atlanta,4,454,NA,NA,NA,NA,NA
10,Atlanta CBD,0,Atl DeKalb,7,628,NA,NA,NA,NA,NA
10,Atlanta CBD,0,Atlanta,1,2076,NA,NA,NA,NA,NA
10,Atlanta CBD,0,Atlanta CBD,0,2407,NA,NA,NA,NA,NA
10,Atlanta CBD,0,Buckhead & SS,2,1230,NA,NA,NA,NA,NA
10,Atlanta CBD,0,Cent Gwinnett,16,7,NA,NA,NA,NA,NA
10,Atlanta CBD,0,Chamblee,11,659,NA,NA,NA,NA,NA
10,Atlanta CBD,0,Clayton,18,323,NA,NA,NA,NA,NA
10,Atlanta CBD,0,N Fulton,6,28,NA,NA,NA,NA,NA
10,Atlanta CBD,0,N Gwinnett,17,4,NA,NA,NA,NA,NA
10,Atlanta CBD,0,N Suburbs,21,11,NA,NA,NA,NA,NA
10,Atlanta CBD,0,NE DeKalb,10,13,NA,NA,NA,NA,NA
10,Atlanta CBD,0,NW Cen DeKalb,8,372,NA,NA,NA,NA,NA
10,Atlanta CBD,0,NW Cobb,14,11,NA,NA,NA,NA,NA
10,Atlanta CBD,0,S Cobb,12,12,NA,NA,NA,NA,NA
10,Atlanta CBD,0,S DeKalb,9,12,NA,NA,NA,NA,NA
10,Atlanta CBD,0,S Fulton,5,5,NA,NA,NA,NA,NA
10,Atlanta CBD,0,SE Atlanta,3,678,NA,NA,NA,NA,NA
10,Atlanta CBD,0,SE Suburbs,20,35,NA,NA,NA,NA,NA
10,Atlanta CBD,0,SW & Cent Cobb,13,9,NA,NA,NA,NA,NA
10,Atlanta CBD,0,SW Gwinnett,15,8,NA,NA,NA,NA,NA
10,Atlanta CBD,0,SW Suburbs,19,49,NA,NA,NA,NA,NA
10,Atlanta CBD,0,W Atlanta,4,1073,NA,NA,NA,NA,NA
10,Buckhead & SS,2,Atl DeKalb,7,172,NA,NA,NA,NA,NA
10,Buckhead & SS,2,Atlanta,1,888,NA,NA,NA,NA,NA
10,Buckhead & SS,2,Atlanta CBD,0,1316,NA,NA,NA,NA,NA
10,Buckhead & SS,2,Buckhead & SS,2,847,NA,NA,NA,NA,NA
10,Buckhead & SS,2,Cent Gwinnett,16,8,NA,NA,NA,NA,NA
10,Buckhead & SS,2,Chamblee,11,350,NA,NA,NA,NA,NA
10,Buckhead & SS,2,Clayton,18,119,NA,NA,NA,NA,NA
10,Buckhead & SS,2,N Fulton,6,96,NA,NA,NA,NA,NA
10,Buckhead & SS,2,N Gwinnett,17,1,NA,NA,NA,NA,NA
10,Buckhead & SS,2,N Suburbs,21,17,NA,NA,NA,NA,NA
10,Buckhead & SS,2,NE DeKalb,10,10,NA,NA,NA,NA,NA
10,Buckhead & SS,2,NW Cen DeKalb,8,138,NA,NA,NA,NA,NA
10,Buckhead & SS,2,NW Cobb,14,1,NA,NA,NA,NA,NA
10,Buckhead & SS,2,S Cobb,12,1,NA,NA,NA,NA,NA
10,Buckhead & SS,2,S DeKalb,9,3,NA,NA,NA,NA,NA
10,Buckhead & SS,2,SE Atlanta,3,248,NA,NA,NA,NA,NA
10,Buckhead & SS,2,SE Suburbs,20,8,NA,NA,NA,NA,NA
10,Buckhead & SS,2,SW & Cent Cobb,13,13,NA,NA,NA,NA,NA
10,Buckhead & SS,2,SW Gwinnett,15,6,NA,NA,NA,NA,NA
10,Buckhead & SS,2,SW Suburbs,19,7,NA,NA,NA,NA,NA
10,Buckhead & SS,2,W Atlanta,4,459,NA,NA,NA,NA,NA
10,Cent Gwinnett,16,Atlanta,1,1,NA,NA,NA,NA,NA
10,Cent Gwinnett,16,Atlanta CBD,0,10,NA,NA,NA,NA,NA
10,Cent Gwinnett,16,Buckhead & SS,2,3,NA,NA,NA,NA,NA
10,Cent Gwinnett,16,Cent Gwinnett,16,4,NA,NA,NA,NA,NA
10,Cent Gwinnett,16,Chamblee,11,1,NA,NA,NA,NA,NA
10,Cent Gwinnett,16,N Fulton,6,1,NA,NA,NA,NA,NA
10,Cent Gwinnett,16,SE Atlanta,3,3,NA,NA,NA,NA,NA
10,Cent Gwinnett,16,W Atlanta,4,2,NA,NA,NA,NA,NA
10,Chamblee,11,Atl DeKalb,7,88,NA,NA,NA,NA,NA
10,Chamblee,11,Atlanta,1,363,NA,NA,NA,NA,NA
10,Chamblee,11,Atlanta CBD,0,773,NA,NA,NA,NA,NA
10,Chamblee,11,Buckhead & SS,2,334,NA,NA,NA,NA,NA
10,Chamblee,11,Cent Gwinnett,16,2,NA,NA,NA,NA,NA
10,Chamblee,11,Chamblee,11,145,NA,NA,NA,NA,NA
10,Chamblee,11,Clayton,18,68,NA,NA,NA,NA,NA
10,Chamblee,11,N Fulton,6,25,NA,NA,NA,NA,NA
10,Chamblee,11,N Suburbs,21,10,NA,NA,NA,NA,NA
10,Chamblee,11,NE DeKalb,10,3,NA,NA,NA,NA,NA
10,Chamblee,11,NW Cen DeKalb,8,52,NA,NA,NA,NA,NA
10,Chamblee,11,NW Cobb,14,1,NA,NA,NA,NA,NA
10,Chamblee,11,SE Atlanta,3,81,NA,NA,NA,NA,NA
10,Chamblee,11,SW & Cent Cobb,13,4,NA,NA,NA,NA,NA
10,Chamblee,11,SW Gwinnett,15,4,NA,NA,NA,NA,NA
10,Chamblee,11,SW Suburbs,19,2,NA,NA,NA,NA,NA
10,Chamblee,11,W Atlanta,4,182,NA,NA,NA,NA,NA
10,Clayton,18,Atl DeKalb,7,95,NA,NA,NA,NA,NA
10,Clayton,18,Atlanta,1,281,NA,NA,NA,NA,NA
10,Clayton,18,Atlanta CBD,0,368,NA,NA,NA,NA,NA
10,Clayton,18,Buckhead & SS,2,118,NA,NA,NA,NA,NA
10,Clayton,18,Chamblee,11,73,NA,NA,NA,NA,NA
10,Clayton,18,Clayton,18,12,NA,NA,NA,NA,NA
10,Clayton,18,N Fulton,6,2,NA,NA,NA,NA,NA
10,Clayton,18,N Suburbs,21,1,NA,NA,NA,NA,NA
10,Clayton,18,NW Cen DeKalb,8,56,NA,NA,NA,NA,NA
10,Clayton,18,NW Cobb,14,1,NA,NA,NA,NA,NA
10,Clayton,18,S DeKalb,9,1,NA,NA,NA,NA,NA
10,Clayton,18,S Fulton,5,1,NA,NA,NA,NA,NA
10,Clayton,18,SE Atlanta,3,160,NA,NA,NA,NA,NA
10,Clayton,18,SE Suburbs,20,5,NA,NA,NA,NA,NA
10,Clayton,18,SW & Cent Cobb,13,1,NA,NA,NA,NA,NA
10,Clayton,18,SW Suburbs,19,4,NA,NA,NA,NA,NA
10,Clayton,18,W Atlanta,4,167,NA,NA,NA,NA,NA
10,N Fulton,6,Atl DeKalb,7,13,NA,NA,NA,NA,NA
10,N Fulton,6,Atlanta,1,42,NA,NA,NA,NA,NA
10,N Fulton,6,Atlanta CBD,0,49,NA,NA,NA,NA,NA
10,N Fulton,6,Buckhead & SS,2,73,NA,NA,NA,NA,NA
10,N Fulton,6,Cent Gwinnett,16,1,NA,NA,NA,NA,NA
10,N Fulton,6,Chamblee,11,23,NA,NA,NA,NA,NA
10,N Fulton,6,Clayton,18,4,NA,NA,NA,NA,NA
10,N Fulton,6,N Fulton,6,50,NA,NA,NA,NA,NA
10,N Fulton,6,N Suburbs,21,8,NA,NA,NA,NA,NA
10,N Fulton,6,NW Cen DeKalb,8,7,NA,NA,NA,NA,NA
10,N Fulton,6,NW Cobb,14,1,NA,NA,NA,NA,NA
10,N Fulton,6,SE Atlanta,3,10,NA,NA,NA,NA,NA
10,N Fulton,6,SE Suburbs,20,1,NA,NA,NA,NA,NA
10,N Fulton,6,SW & Cent Cobb,13,1,NA,NA,NA,NA,NA
10,N Fulton,6,W Atlanta,4,34,NA,NA,NA,NA,NA
10,N Gwinnett,17,Atlanta,1,10,NA,NA,NA,NA,NA
10,N Gwinnett,17,Atlanta CBD,0,4,NA,NA,NA,NA,NA
10,N Gwinnett,17,Buckhead & SS,2,2,NA,NA,NA,NA,NA
10,N Gwinnett,17,Clayton,18,1,NA,NA,NA,NA,NA
10,N Gwinnett,17,NW Cen DeKalb,8,1,NA,NA,NA,NA,NA
10,N Gwinnett,17,SE Atlanta,3,2,NA,NA,NA,NA,NA
10,N Gwinnett,17,W Atlanta,4,1,NA,NA,NA,NA,NA
10,N Suburbs,21,Atlanta,1,10,NA,NA,NA,NA,NA
10,N Suburbs,21,Atlanta CBD,0,17,NA,NA,NA,NA,NA
10,N Suburbs,21,Buckhead & SS,2,20,NA,NA,NA,NA,NA
10,N Suburbs,21,Chamblee,11,8,NA,NA,NA,NA,NA
10,N Suburbs,21,Clayton,18,2,NA,NA,NA,NA,NA
10,N Suburbs,21,N Fulton,6,6,NA,NA,NA,NA,NA
10,N Suburbs,21,N Suburbs,21,1,NA,NA,NA,NA,NA
10,N Suburbs,21,NW Cen DeKalb,8,2,NA,NA,NA,NA,NA
10,N Suburbs,21,W Atlanta,4,3,NA,NA,NA,NA,NA
10,NE DeKalb,10,Atl DeKalb,7,7,NA,NA,NA,NA,NA
10,NE DeKalb,10,Atlanta,1,9,NA,NA,NA,NA,NA
10,NE DeKalb,10,Atlanta CBD,0,11,NA,NA,NA,NA,NA
10,NE DeKalb,10,Buckhead & SS,2,7,NA,NA,NA,NA,NA
10,NE DeKalb,10,Chamblee,11,3,NA,NA,NA,NA,NA
10,NE DeKalb,10,N Gwinnett,17,1,NA,NA,NA,NA,NA
10,NE DeKalb,10,NW Cen DeKalb,8,3,NA,NA,NA,NA,NA
10,NE DeKalb,10,SE Atlanta,3,3,NA,NA,NA,NA,NA
10,NE DeKalb,10,SW Gwinnett,15,1,NA,NA,NA,NA,NA
10,NE DeKalb,10,W Atlanta,4,3,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,Atl DeKalb,7,98,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,Atlanta,1,165,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,Atlanta CBD,0,348,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,Buckhead & SS,2,152,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,Cent Gwinnett,16,2,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,Chamblee,11,60,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,Clayton,18,62,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,N Fulton,6,10,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,N Gwinnett,17,3,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,N Suburbs,21,1,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,NE DeKalb,10,2,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,NW Cen DeKalb,8,149,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,NW Cobb,14,1,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,S Cobb,12,1,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,S DeKalb,9,5,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,SE Atlanta,3,69,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,SE Suburbs,20,4,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,SW Gwinnett,15,2,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,SW Suburbs,19,1,NA,NA,NA,NA,NA
10,NW Cen DeKalb,8,W Atlanta,4,109,NA,NA,NA,NA,NA
10,NW Cobb,14,Atlanta,1,5,NA,NA,NA,NA,NA
10,NW Cobb,14,Atlanta CBD,0,10,NA,NA,NA,NA,NA
10,NW Cobb,14,Buckhead & SS,2,1,NA,NA,NA,NA,NA
10,NW Cobb,14,Clayton,18,1,NA,NA,NA,NA,NA
10,NW Cobb,14,N Fulton,6,1,NA,NA,NA,NA,NA
10,NW Cobb,14,NW Cen DeKalb,8,1,NA,NA,NA,NA,NA
10,NW Cobb,14,W Atlanta,4,1,NA,NA,NA,NA,NA
10,S Cobb,12,Atlanta,1,4,NA,NA,NA,NA,NA
10,S Cobb,12,Atlanta CBD,0,10,NA,NA,NA,NA,NA
10,S Cobb,12,Buckhead & SS,2,1,NA,NA,NA,NA,NA
10,S Cobb,12,SE Atlanta,3,1,NA,NA,NA,NA,NA
10,S DeKalb,9,Atl DeKalb,7,1,NA,NA,NA,NA,NA
10,S DeKalb,9,Atlanta,1,8,NA,NA,NA,NA,NA
10,S DeKalb,9,Atlanta CBD,0,12,NA,NA,NA,NA,NA
10,S DeKalb,9,Buckhead & SS,2,4,NA,NA,NA,NA,NA
10,S DeKalb,9,Clayton,18,1,NA,NA,NA,NA,NA
10,S DeKalb,9,NE DeKalb,10,1,NA,NA,NA,NA,NA
10,S DeKalb,9,NW Cen DeKalb,8,1,NA,NA,NA,NA,NA
10,S DeKalb,9,S DeKalb,9,1,NA,NA,NA,NA,NA
10,S DeKalb,9,W Atlanta,4,4,NA,NA,NA,NA,NA
10,S Fulton,5,Atlanta,1,2,NA,NA,NA,NA,NA
10,S Fulton,5,Atlanta CBD,0,4,NA,NA,NA,NA,NA
10,S Fulton,5,Chamblee,11,1,NA,NA,NA,NA,NA
10,S Fulton,5,W Atlanta,4,1,NA,NA,NA,NA,NA
10,SE Atlanta,3,Atl DeKalb,7,59,NA,NA,NA,NA,NA
10,SE Atlanta,3,Atlanta,1,371,NA,NA,NA,NA,NA
10,SE Atlanta,3,Atlanta CBD,0,675,NA,NA,NA,NA,NA
10,SE Atlanta,3,Buckhead & SS,2,273,NA,NA,NA,NA,NA
10,SE Atlanta,3,Cent Gwinnett,16,3,NA,NA,NA,NA,NA
10,SE Atlanta,3,Chamblee,11,102,NA,NA,NA,NA,NA
10,SE Atlanta,3,Clayton,18,162,NA,NA,NA,NA,NA
10,SE Atlanta,3,N Fulton,6,9,NA,NA,NA,NA,NA
10,SE Atlanta,3,N Gwinnett,17,1,NA,NA,NA,NA,NA
10,SE Atlanta,3,NE DeKalb,10,6,NA,NA,NA,NA,NA
10,SE Atlanta,3,NW Cen DeKalb,8,79,NA,NA,NA,NA,NA
10,SE Atlanta,3,S Cobb,12,1,NA,NA,NA,NA,NA
10,SE Atlanta,3,SE Atlanta,3,202,NA,NA,NA,NA,NA
10,SE Atlanta,3,SE Suburbs,20,4,NA,NA,NA,NA,NA
10,SE Atlanta,3,SW & Cent Cobb,13,2,NA,NA,NA,NA,NA
10,SE Atlanta,3,SW Gwinnett,15,4,NA,NA,NA,NA,NA
10,SE Atlanta,3,SW Suburbs,19,1,NA,NA,NA,NA,NA
10,SE Atlanta,3,W Atlanta,4,190,NA,NA,NA,NA,NA
10,SE Suburbs,20,Atl DeKalb,7,1,NA,NA,NA,NA,NA
10,SE Suburbs,20,Atlanta,1,8,NA,NA,NA,NA,NA
10,SE Suburbs,20,Atlanta CBD,0,41,NA,NA,NA,NA,NA
10,SE Suburbs,20,Buckhead & SS,2,6,NA,NA,NA,NA,NA
10,SE Suburbs,20,Chamblee,11,1,NA,NA,NA,NA,NA
10,SE Suburbs,20,Clayton,18,3,NA,NA,NA,NA,NA
10,SE Suburbs,20,N Fulton,6,1,NA,NA,NA,NA,NA
10,SE Suburbs,20,S DeKalb,9,2,NA,NA,NA,NA,NA
10,SE Suburbs,20,SE Atlanta,3,3,NA,NA,NA,NA,NA
10,SE Suburbs,20,W Atlanta,4,3,NA,NA,NA,NA,NA
10,SW & Cent Cobb,13,Atlanta,1,6,NA,NA,NA,NA,NA
10,SW & Cent Cobb,13,Atlanta CBD,0,12,NA,NA,NA,NA,NA
10,SW & Cent Cobb,13,Buckhead & SS,2,12,NA,NA,NA,NA,NA
10,SW & Cent Cobb,13,Chamblee,11,1,NA,NA,NA,NA,NA
10,SW & Cent Cobb,13,NE DeKalb,10,1,NA,NA,NA,NA,NA
10,SW & Cent Cobb,13,SE Atlanta,3,1,NA,NA,NA,NA,NA
10,SW & Cent Cobb,13,SW & Cent Cobb,13,2,NA,NA,NA,NA,NA
10,SW & Cent Cobb,13,W Atlanta,4,6,NA,NA,NA,NA,NA
10,SW Gwinnett,15,Atl DeKalb,7,2,NA,NA,NA,NA,NA
10,SW Gwinnett,15,Atlanta,1,3,NA,NA,NA,NA,NA
10,SW Gwinnett,15,Atlanta CBD,0,9,NA,NA,NA,NA,NA
10,SW Gwinnett,15,Buckhead & SS,2,3,NA,NA,NA,NA,NA
10,SW Gwinnett,15,Chamblee,11,5,NA,NA,NA,NA,NA
10,SW Gwinnett,15,N Fulton,6,1,NA,NA,NA,NA,NA
10,SW Gwinnett,15,NW Cen DeKalb,8,1,NA,NA,NA,NA,NA
10,SW Gwinnett,15,SE Atlanta,3,4,NA,NA,NA,NA,NA
10,SW Gwinnett,15,W Atlanta,4,2,NA,NA,NA,NA,NA
10,SW Suburbs,19,Atl DeKalb,7,1,NA,NA,NA,NA,NA
10,SW Suburbs,19,Atlanta,1,9,NA,NA,NA,NA,NA
10,SW Suburbs,19,Atlanta CBD,0,56,NA,NA,NA,NA,NA
10,SW Suburbs,19,Buckhead & SS,2,9,NA,NA,NA,NA,NA
10,SW Suburbs,19,Chamblee,11,2,NA,NA,NA,NA,NA
10,SW Suburbs,19,Clayton,18,3,NA,NA,NA,NA,NA
10,SW Suburbs,19,N Fulton,6,2,NA,NA,NA,NA,NA
10,SW Suburbs,19,W Atlanta,4,7,NA,NA,NA,NA,NA
10,W Atlanta,4,Atl DeKalb,7,93,NA,NA,NA,NA,NA
10,W Atlanta,4,Atlanta,1,513,NA,NA,NA,NA,NA
10,W Atlanta,4,Atlanta CBD,0,982,NA,NA,NA,NA,NA
10,W Atlanta,4,Buckhead & SS,2,525,NA,NA,NA,NA,NA
10,W Atlanta,4,Cent Gwinnett,16,3,NA,NA,NA,NA,NA
10,W Atlanta,4,Chamblee,11,195,NA,NA,NA,NA,NA
10,W Atlanta,4,Clayton,18,174,NA,NA,NA,NA,NA
10,W Atlanta,4,N Fulton,6,37,NA,NA,NA,NA,NA
10,W Atlanta,4,N Gwinnett,17,1,NA,NA,NA,NA,NA
