"TourType","SummaryType","Category","Statistic","Period","numTour"
"Individual Non-Mandatory","Purpose","EatOut","Arrive",40,4325
"Individual Non-Mandatory","Purpose","EatOut","Arrive",41,1250
"Individual Non-Mandatory","Purpose","EatOut","Arrive",42,1460
"Individual Non-Mandatory","Purpose","EatOut","Arrive",43,1356
"Individual Non-Mandatory","Purpose","EatOut","Arrive",44,1295
"Individual Non-Mandatory","Purpose","EatOut","Arrive",45,316
"Individual Non-Mandatory","Purpose","EatOut","Arrive",46,259
"Individual Non-Mandatory","Purpose","EatOut","Arrive",47,394
"Individual Non-Mandatory","Purpose","EatOut","Arrive",48,831
"Individual Non-Mandatory","Purpose","Escorting","Arrive",1,41
"Individual Non-Mandatory","Purpose","Escorting","Arrive",2,213
"Individual Non-Mandatory","Purpose","Escorting","Arrive",3,332
"Individual Non-Mandatory","Purpose","Escorting","Arrive",4,419
"Individual Non-Mandatory","Purpose","Escorting","Arrive",5,629
"Individual Non-Mandatory","Purpose","Escorting","Arrive",6,1588
"Individual Non-Mandatory","Purpose","Escorting","Arrive",7,3677
"Individual Non-Mandatory","Purpose","Escorting","Arrive",8,8714
"Individual Non-Mandatory","Purpose","Escorting","Arrive",9,30932
"Individual Non-Mandatory","Purpose","Escorting","Arrive",10,63496
"Individual Non-Mandatory","Purpose","Escorting","Arrive",11,79466
"Individual Non-Mandatory","Purpose","Escorting","Arrive",12,41033
"Individual Non-Mandatory","Purpose","Escorting","Arrive",13,19668
"Individual Non-Mandatory","Purpose","Escorting","Arrive",14,13598
"Individual Non-Mandatory","Purpose","Escorting","Arrive",15,10765
"Individual Non-Mandatory","Purpose","Escorting","Arrive",16,9491
"Individual Non-Mandatory","Purpose","Escorting","Arrive",17,9234
"Individual Non-Mandatory","Purpose","Escorting","Arrive",18,9496
"Individual Non-Mandatory","Purpose","Escorting","Arrive",19,10193
"Individual Non-Mandatory","Purpose","Escorting","Arrive",20,10844
"Individual Non-Mandatory","Purpose","Escorting","Arrive",21,11769
"Individual Non-Mandatory","Purpose","Escorting","Arrive",22,13167
"Individual Non-Mandatory","Purpose","Escorting","Arrive",23,12276
"Individual Non-Mandatory","Purpose","Escorting","Arrive",24,46715
"Individual Non-Mandatory","Purpose","Escorting","Arrive",25,43136
"Individual Non-Mandatory","Purpose","Escorting","Arrive",26,48285
"Individual Non-Mandatory","Purpose","Escorting","Arrive",27,39624
"Individual Non-Mandatory","Purpose","Escorting","Arrive",28,40667
"Individual Non-Mandatory","Purpose","Escorting","Arrive",29,32717
"Individual Non-Mandatory","Purpose","Escorting","Arrive",30,26556
"Individual Non-Mandatory","Purpose","Escorting","Arrive",31,21812
"Individual Non-Mandatory","Purpose","Escorting","Arrive",32,17756
"Individual Non-Mandatory","Purpose","Escorting","Arrive",33,16354
"Individual Non-Mandatory","Purpose","Escorting","Arrive",34,17123
"Individual Non-Mandatory","Purpose","Escorting","Arrive",35,14566
"Individual Non-Mandatory","Purpose","Escorting","Arrive",36,11609
"Individual Non-Mandatory","Purpose","Escorting","Arrive",37,8746
"Individual Non-Mandatory","Purpose","Escorting","Arrive",38,6761
"Individual Non-Mandatory","Purpose","Escorting","Arrive",39,4962
"Individual Non-Mandatory","Purpose","Escorting","Arrive",40,3707
"Individual Non-Mandatory","Purpose","Escorting","Arrive",41,2770
"Individual Non-Mandatory","Purpose","Escorting","Arrive",42,1934
"Individual Non-Mandatory","Purpose","Escorting","Arrive",43,1456
"Individual Non-Mandatory","Purpose","Escorting","Arrive",44,1675
"Individual Non-Mandatory","Purpose","Escorting","Arrive",45,2021
"Individual Non-Mandatory","Purpose","Escorting","Arrive",46,2261
"Individual Non-Mandatory","Purpose","Escorting","Arrive",47,2460
"Individual Non-Mandatory","Purpose","Escorting","Arrive",48,2817
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",1,8
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",2,40
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",3,70
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",4,131
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",5,201
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",6,345
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",7,801
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",8,1580
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",9,2881
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",10,4118
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",11,4983
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",12,6080
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",13,7250
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",14,9611
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",15,12951
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",16,17730
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",17,15995
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",18,22412
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",19,22787
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",20,23544
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",21,24096
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",22,18597
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",23,18860
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",24,23545
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",25,22898
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",26,23026
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",27,24160
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",28,23587
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",29,18930
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",30,15516
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",31,13120
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",32,11822
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",33,12403
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",34,8306
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",35,6218
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",36,7274
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",37,3493
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",38,3747
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",39,1561
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",40,1733
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",41,593
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",42,752
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",43,1025
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",44,332
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",45,463
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",46,598
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",47,515
"Individual Non-Mandatory","Purpose","Maintenance","Arrive",48,633
"Individual Non-Mandatory","Purpose","Shopping","Arrive",2,27
"Individual Non-Mandatory","Purpose","Shopping","Arrive",3,73
"Individual Non-Mandatory","Purpose","Shopping","Arrive",4,112
"Individual Non-Mandatory","Purpose","Shopping","Arrive",5,121
"Individual Non-Mandatory","Purpose","Shopping","Arrive",6,142
"Individual Non-Mandatory","Purpose","Shopping","Arrive",7,191
"Individual Non-Mandatory","Purpose","Shopping","Arrive",8,357
"Individual Non-Mandatory","Purpose","Shopping","Arrive",9,686
"Individual Non-Mandatory","Purpose","Shopping","Arrive",10,1457
"Individual Non-Mandatory","Purpose","Shopping","Arrive",11,2707
"Individual Non-Mandatory","Purpose","Shopping","Arrive",12,4773
"Individual Non-Mandatory","Purpose","Shopping","Arrive",13,6935
"Individual Non-Mandatory","Purpose","Shopping","Arrive",14,9469
"Individual Non-Mandatory","Purpose","Shopping","Arrive",15,12860
"Individual Non-Mandatory","Purpose","Shopping","Arrive",16,16202
"Individual Non-Mandatory","Purpose","Shopping","Arrive",17,19726
"Individual Non-Mandatory","Purpose","Shopping","Arrive",18,22526
"Individual Non-Mandatory","Purpose","Shopping","Arrive",19,24762
"Individual Non-Mandatory","Purpose","Shopping","Arrive",20,28868
"Individual Non-Mandatory","Purpose","Shopping","Arrive",21,26908
"Individual Non-Mandatory","Purpose","Shopping","Arrive",22,25125
"Individual Non-Mandatory","Purpose","Shopping","Arrive",23,23580
"Individual Non-Mandatory","Purpose","Shopping","Arrive",24,21960
"Individual Non-Mandatory","Purpose","Shopping","Arrive",25,28506
"Individual Non-Mandatory","Purpose","Shopping","Arrive",26,27625
"Individual Non-Mandatory","Purpose","Shopping","Arrive",27,30934
"Individual Non-Mandatory","Purpose","Shopping","Arrive",28,28864
"Individual Non-Mandatory","Purpose","Shopping","Arrive",29,16912
"Individual Non-Mandatory","Purpose","Shopping","Arrive",30,22992
"Individual Non-Mandatory","Purpose","Shopping","Arrive",31,24740
"Individual Non-Mandatory","Purpose","Shopping","Arrive",32,16144
"Individual Non-Mandatory","Purpose","Shopping","Arrive",33,19425
"Individual Non-Mandatory","Purpose","Shopping","Arrive",34,15780
"Individual Non-Mandatory","Purpose","Shopping","Arrive",35,12817
"Individual Non-Mandatory","Purpose","Shopping","Arrive",36,13108
"Individual Non-Mandatory","Purpose","Shopping","Arrive",37,11092
"Individual Non-Mandatory","Purpose","Shopping","Arrive",38,4540
"Individual Non-Mandatory","Purpose","Shopping","Arrive",39,3811
"Individual Non-Mandatory","Purpose","Shopping","Arrive",40,2143
"Individual Non-Mandatory","Purpose","Shopping","Arrive",41,1180
"Individual Non-Mandatory","Purpose","Shopping","Arrive",42,548
"Individual Non-Mandatory","Purpose","Shopping","Arrive",43,233
"Individual Non-Mandatory","Purpose","Shopping","Arrive",44,446
"Individual Non-Mandatory","Purpose","Shopping","Arrive",45,263
"Individual Non-Mandatory","Purpose","Shopping","Arrive",46,361
"Individual Non-Mandatory","Purpose","Shopping","Arrive",47,121
"Individual Non-Mandatory","Purpose","Shopping","Arrive",48,121
"Individual Non-Mandatory","Purpose","Social","Arrive",1,1
"Individual Non-Mandatory","Purpose","Social","Arrive",2,7
"Individual Non-Mandatory","Purpose","Social","Arrive",3,18
"Individual Non-Mandatory","Purpose","Social","Arrive",4,57
"Individual Non-Mandatory","Purpose","Social","Arrive",5,89
"Individual Non-Mandatory","Purpose","Social","Arrive",6,170
"Individual Non-Mandatory","Purpose","Social","Arrive",7,324
"Individual Non-Mandatory","Purpose","Social","Arrive",8,410
"Individual Non-Mandatory","Purpose","Social","Arrive",9,611
"Individual Non-Mandatory","Purpose","Social","Arrive",10,896
"Individual Non-Mandatory","Purpose","Social","Arrive",11,1010
"Individual Non-Mandatory","Purpose","Social","Arrive",12,1117
"Individual Non-Mandatory","Purpose","Social","Arrive",13,1310
"Individual Non-Mandatory","Purpose","Social","Arrive",14,1495
"Individual Non-Mandatory","Purpose","Social","Arrive",15,1857
"Individual Non-Mandatory","Purpose","Social","Arrive",16,2091
"Individual Non-Mandatory","Purpose","Social","Arrive",17,2340
"Individual Non-Mandatory","Purpose","Social","Arrive",18,2706
"Individual Non-Mandatory","Purpose","Social","Arrive",19,2782
"Individual Non-Mandatory","Purpose","Social","Arrive",20,2959
"Individual Non-Mandatory","Purpose","Social","Arrive",21,3214
"Individual Non-Mandatory","Purpose","Social","Arrive",22,3322
"Individual Non-Mandatory","Purpose","Social","Arrive",23,3325
"Individual Non-Mandatory","Purpose","Social","Arrive",24,3329
"Individual Non-Mandatory","Purpose","Social","Arrive",25,5006
"Individual Non-Mandatory","Purpose","Social","Arrive",26,6467
"Individual Non-Mandatory","Purpose","Social","Arrive",27,7771
"Individual Non-Mandatory","Purpose","Social","Arrive",28,4140
"Individual Non-Mandatory","Purpose","Social","Arrive",29,5977
"Individual Non-Mandatory","Purpose","Social","Arrive",30,6588
"Individual Non-Mandatory","Purpose","Social","Arrive",31,5726
"Individual Non-Mandatory","Purpose","Social","Arrive",32,6634
"Individual Non-Mandatory","Purpose","Social","Arrive",33,7668
"Individual Non-Mandatory","Purpose","Social","Arrive",34,8712
"Individual Non-Mandatory","Purpose","Social","Arrive",35,9958
"Individual Non-Mandatory","Purpose","Social","Arrive",36,7054
"Individual Non-Mandatory","Purpose","Social","Arrive",37,7415
"Individual Non-Mandatory","Purpose","Social","Arrive",38,11027
"Individual Non-Mandatory","Purpose","Social","Arrive",39,11387
"Individual Non-Mandatory","Purpose","Social","Arrive",40,6594
"Individual Non-Mandatory","Purpose","Social","Arrive",41,5870
"Individual Non-Mandatory","Purpose","Social","Arrive",42,3957
"Individual Non-Mandatory","Purpose","Social","Arrive",43,2594
"Individual Non-Mandatory","Purpose","Social","Arrive",44,1776
"Individual Non-Mandatory","Purpose","Social","Arrive",45,1908
"Individual Non-Mandatory","Purpose","Social","Arrive",46,663
"Individual Non-Mandatory","Purpose","Social","Arrive",47,464
"Individual Non-Mandatory","Purpose","Social","Arrive",48,923
"Joint","Purpose","Discretionary","Arrive",1,1
"Joint","Purpose","Discretionary","Arrive",2,8
"Joint","Purpose","Discretionary","Arrive",3,22
"Joint","Purpose","Discretionary","Arrive",4,65
"Joint","Purpose","Discretionary","Arrive",5,163
"Joint","Purpose","Discretionary","Arrive",6,446
"Joint","Purpose","Discretionary","Arrive",7,1121
"Joint","Purpose","Discretionary","Arrive",8,2434
"Joint","Purpose","Discretionary","Arrive",9,3388
"Joint","Purpose","Discretionary","Arrive",10,2832
"Joint","Purpose","Discretionary","Arrive",11,1823
"Joint","Purpose","Discretionary","Arrive",12,1238
"Joint","Purpose","Discretionary","Arrive",13,1180
"Joint","Purpose","Discretionary","Arrive",14,1147
"Joint","Purpose","Discretionary","Arrive",15,1320
"Joint","Purpose","Discretionary","Arrive",16,1412
"Joint","Purpose","Discretionary","Arrive",17,1430
"Joint","Purpose","Discretionary","Arrive",18,1385
"Joint","Purpose","Discretionary","Arrive",19,1257
"Joint","Purpose","Discretionary","Arrive",20,1046
"Joint","Purpose","Discretionary","Arrive",21,989
"Joint","Purpose","Discretionary","Arrive",22,859
"Joint","Purpose","Discretionary","Arrive",23,835
"Joint","Purpose","Discretionary","Arrive",24,691
"Joint","Purpose","Discretionary","Arrive",25,691
"Joint","Purpose","Discretionary","Arrive",26,773
"Joint","Purpose","Discretionary","Arrive",27,885
"Joint","Purpose","Discretionary","Arrive",28,1136
"Joint","Purpose","Discretionary","Arrive",29,1584
"Joint","Purpose","Discretionary","Arrive",30,2204
"Joint","Purpose","Discretionary","Arrive",31,3619
"Joint","Purpose","Discretionary","Arrive",32,3261
"Joint","Purpose","Discretionary","Arrive",33,6238
"Joint","Purpose","Discretionary","Arrive",34,9707
"Joint","Purpose","Discretionary","Arrive",35,13478
"Joint","Purpose","Discretionary","Arrive",36,14814
"Joint","Purpose","Discretionary","Arrive",37,11706
"Joint","Purpose","Discretionary","Arrive",38,8281
"Joint","Purpose","Discretionary","Arrive",39,6633
"Joint","Purpose","Discretionary","Arrive",40,3227
"Joint","Purpose","Discretionary","Arrive",41,2602
"Joint","Purpose","Discretionary","Arrive",42,1541
"Joint","Purpose","Discretionary","Arrive",43,678
"Joint","Purpose","Discretionary","Arrive",44,653
"Joint","Purpose","Discretionary","Arrive",45,304
"Joint","Purpose","Discretionary","Arrive",46,278
"Joint","Purpose","Discretionary","Arrive",47,1
"Joint","Purpose","Discretionary","Arrive",48,93
"Joint","Purpose","EatOut","Arrive",4,15
"Joint","Purpose","EatOut","Arrive",5,118
"Joint","Purpose","EatOut","Arrive",6,502
"Joint","Purpose","EatOut","Arrive",7,756
"Joint","Purpose","EatOut","Arrive",8,850
"Joint","Purpose","EatOut","Arrive",9,678
"Joint","Purpose","EatOut","Arrive",10,452
"Joint","Purpose","EatOut","Arrive",11,310
"Joint","Purpose","EatOut","Arrive",12,194
"Joint","Purpose","EatOut","Arrive",13,139
"Joint","Purpose","EatOut","Arrive",14,114
"Joint","Purpose","EatOut","Arrive",15,103
"Joint","Purpose","EatOut","Arrive",16,80
"Joint","Purpose","EatOut","Arrive",17,98
"Joint","Purpose","EatOut","Arrive",18,106
"Joint","Purpose","EatOut","Arrive",19,156
"Joint","Purpose","EatOut","Arrive",20,1601
"Joint","Purpose","EatOut","Arrive",21,2340
"Joint","Purpose","EatOut","Arrive",22,1800
"Joint","Purpose","EatOut","Arrive",23,1698
"Joint","Purpose","EatOut","Arrive",24,381
"Joint","Purpose","EatOut","Arrive",25,341
"Joint","Purpose","EatOut","Arrive",26,373
"Joint","Purpose","EatOut","Arrive",27,470
"Joint","Purpose","EatOut","Arrive",28,494
"Joint","Purpose","EatOut","Arrive",29,761
"Joint","Purpose","EatOut","Arrive",30,1102
"Joint","Purpose","EatOut","Arrive",31,1492
"Joint","Purpose","EatOut","Arrive",32,2412
"Joint","Purpose","EatOut","Arrive",33,3434
"Joint","Purpose","EatOut","Arrive",34,5958
"Joint","Purpose","EatOut","Arrive",35,7394
"Joint","Purpose","EatOut","Arrive",36,5601
"Joint","Purpose","EatOut","Arrive",37,4040
"Joint","Purpose","EatOut","Arrive",38,3666
"Joint","Purpose","EatOut","Arrive",39,2924
"Joint","Purpose","EatOut","Arrive",40,2321
"Joint","Purpose","EatOut","Arrive",41,624
"Joint","Purpose","EatOut","Arrive",42,588
"Joint","Purpose","EatOut","Arrive",43,479
"Joint","Purpose","EatOut","Arrive",44,407
"Joint","Purpose","EatOut","Arrive",45,103
"Joint","Purpose","EatOut","Arrive",46,60
"Joint","Purpose","EatOut","Arrive",47,118
"Joint","Purpose","EatOut","Arrive",48,201
"Joint","Purpose","Maintenance","Arrive",1,4
"Joint","Purpose","Maintenance","Arrive",2,29
"Joint","Purpose","Maintenance","Arrive",3,111
"Joint","Purpose","Maintenance","Arrive",4,179
"Joint","Purpose","Maintenance","Arrive",5,283
"Joint","Purpose","Maintenance","Arrive",6,478
"Joint","Purpose","Maintenance","Arrive",7,1006
"Joint","Purpose","Maintenance","Arrive",8,1915
"Joint","Purpose","Maintenance","Arrive",9,3035
"Joint","Purpose","Maintenance","Arrive",10,2936
"Joint","Purpose","Maintenance","Arrive",11,1974
"Joint","Purpose","Maintenance","Arrive",12,1377
"Joint","Purpose","Maintenance","Arrive",13,1166
"Joint","Purpose","Maintenance","Arrive",14,1085
"Joint","Purpose","Maintenance","Arrive",15,1279
"Joint","Purpose","Maintenance","Arrive",16,1720
"Joint","Purpose","Maintenance","Arrive",17,1587
"Joint","Purpose","Maintenance","Arrive",18,2209
"Joint","Purpose","Maintenance","Arrive",19,2320
"Joint","Purpose","Maintenance","Arrive",20,2250
"Joint","Purpose","Maintenance","Arrive",21,2407
"Joint","Purpose","Maintenance","Arrive",22,1749
"Joint","Purpose","Maintenance","Arrive",23,1741
"Joint","Purpose","Maintenance","Arrive",24,2300
"Joint","Purpose","Maintenance","Arrive",25,2250
"Joint","Purpose","Maintenance","Arrive",26,2576
"Joint","Purpose","Maintenance","Arrive",27,3157
"Joint","Purpose","Maintenance","Arrive",28,3804
"Joint","Purpose","Maintenance","Arrive",29,3755
"Joint","Purpose","Maintenance","Arrive",30,3841
"Joint","Purpose","Maintenance","Arrive",31,3868
"Joint","Purpose","Maintenance","Arrive",32,4170
"Joint","Purpose","Maintenance","Arrive",33,5499
"Joint","Purpose","Maintenance","Arrive",34,4563
"Joint","Purpose","Maintenance","Arrive",35,3853
"Joint","Purpose","Maintenance","Arrive",36,4944
"Joint","Purpose","Maintenance","Arrive",37,2476
"Joint","Purpose","Maintenance","Arrive",38,2777
"Joint","Purpose","Maintenance","Arrive",39,1199
"Joint","Purpose","Maintenance","Arrive",40,1233
"Joint","Purpose","Maintenance","Arrive",41,486
"Joint","Purpose","Maintenance","Arrive",42,577
"Joint","Purpose","Maintenance","Arrive",43,714
"Joint","Purpose","Maintenance","Arrive",44,237
"Joint","Purpose","Maintenance","Arrive",45,343
"Joint","Purpose","Maintenance","Arrive",46,427
"Joint","Purpose","Maintenance","Arrive",47,363
"Joint","Purpose","Maintenance","Arrive",48,457
"Joint","Purpose","Shopping","Arrive",1,4
"Joint","Purpose","Shopping","Arrive",2,29
"Joint","Purpose","Shopping","Arrive",3,76
"Joint","Purpose","Shopping","Arrive",4,108
"Joint","Purpose","Shopping","Arrive",5,140
"Joint","Purpose","Shopping","Arrive",6,131
"Joint","Purpose","Shopping","Arrive",7,204
"Joint","Purpose","Shopping","Arrive",8,275
"Joint","Purpose","Shopping","Arrive",9,486
"Joint","Purpose","Shopping","Arrive",10,654
"Joint","Purpose","Shopping","Arrive",11,844
"Joint","Purpose","Shopping","Arrive",12,1031
"Joint","Purpose","Shopping","Arrive",13,1138
"Joint","Purpose","Shopping","Arrive",14,1351
"Joint","Purpose","Shopping","Arrive",15,1787
"Joint","Purpose","Shopping","Arrive",16,2350
"Joint","Purpose","Shopping","Arrive",17,2927
"Joint","Purpose","Shopping","Arrive",18,3486
"Joint","Purpose","Shopping","Arrive",19,3819
"Joint","Purpose","Shopping","Arrive",20,4291
"Joint","Purpose","Shopping","Arrive",21,4057
"Joint","Purpose","Shopping","Arrive",22,3670
"Joint","Purpose","Shopping","Arrive",23,3400
"Joint","Purpose","Shopping","Arrive",24,3108
"Joint","Purpose","Shopping","Arrive",25,4177
"Joint","Purpose","Shopping","Arrive",26,4247
"Joint","Purpose","Shopping","Arrive",27,5222
"Joint","Purpose","Shopping","Arrive",28,5476
"Joint","Purpose","Shopping","Arrive",29,3778
"Joint","Purpose","Shopping","Arrive",30,5811
"Joint","Purpose","Shopping","Arrive",31,7131
"Joint","Purpose","Shopping","Arrive",32,5693
"Joint","Purpose","Shopping","Arrive",33,7759
"Joint","Purpose","Shopping","Arrive",34,7424
"Joint","Purpose","Shopping","Arrive",35,6736
"Joint","Purpose","Shopping","Arrive",36,7587
"Joint","Purpose","Shopping","Arrive",37,7049
"Joint","Purpose","Shopping","Arrive",38,3014
"Joint","Purpose","Shopping","Arrive",39,2810
"Joint","Purpose","Shopping","Arrive",40,1809
"Joint","Purpose","Shopping","Arrive",41,1098
"Joint","Purpose","Shopping","Arrive",42,523
"Joint","Purpose","Shopping","Arrive",43,248
"Joint","Purpose","Shopping","Arrive",44,522
"Joint","Purpose","Shopping","Arrive",45,349
"Joint","Purpose","Shopping","Arrive",46,526
"Joint","Purpose","Shopping","Arrive",47,190
"Joint","Purpose","Shopping","Arrive",48,205
"Joint","Purpose","Social","Arrive",2,2
"Joint","Purpose","Social","Arrive",3,13
"Joint","Purpose","Social","Arrive",4,16
"Joint","Purpose","Social","Arrive",5,35
"Joint","Purpose","Social","Arrive",6,56
"Joint","Purpose","Social","Arrive",7,93
"Joint","Purpose","Social","Arrive",8,122
"Joint","Purpose","Social","Arrive",9,165
"Joint","Purpose","Social","Arrive",10,198
"Joint","Purpose","Social","Arrive",11,192
"Joint","Purpose","Social","Arrive",12,161
"Joint","Purpose","Social","Arrive",13,157
"Joint","Purpose","Social","Arrive",14,182
"Joint","Purpose","Social","Arrive",15,224
"Joint","Purpose","Social","Arrive",16,241
"Joint","Purpose","Social","Arrive",17,246
"Joint","Purpose","Social","Arrive",18,312
"Joint","Purpose","Social","Arrive",19,318
"Joint","Purpose","Social","Arrive",20,291
"Joint","Purpose","Social","Arrive",21,316
"Joint","Purpose","Social","Arrive",22,316
"Joint","Purpose","Social","Arrive",23,307
"Joint","Purpose","Social","Arrive",24,354
"Joint","Purpose","Social","Arrive",25,538
"Joint","Purpose","Social","Arrive",26,604
"Joint","Purpose","Social","Arrive",27,804
"Joint","Purpose","Social","Arrive",28,421
"Joint","Purpose","Social","Arrive",29,657
"Joint","Purpose","Social","Arrive",30,744
"Joint","Purpose","Social","Arrive",31,746
"Joint","Purpose","Social","Arrive",32,957
"Joint","Purpose","Social","Arrive",33,1124
"Joint","Purpose","Social","Arrive",34,1300
"Joint","Purpose","Social","Arrive",35,1625
"Joint","Purpose","Social","Arrive",36,1190
"Joint","Purpose","Social","Arrive",37,1320
"Joint","Purpose","Social","Arrive",38,2057
"Joint","Purpose","Social","Arrive",39,2077
"Joint","Purpose","Social","Arrive",40,1245
"Joint","Purpose","Social","Arrive",41,1194
"Joint","Purpose","Social","Arrive",42,772
"Joint","Purpose","Social","Arrive",43,529
"Joint","Purpose","Social","Arrive",44,362
"Joint","Purpose","Social","Arrive",45,389
"Joint","Purpose","Social","Arrive",46,135
"Joint","Purpose","Social","Arrive",47,129
"Joint","Purpose","Social","Arrive",48,207
"At-Work","Purpose","EatOut","Arrive",2,1
"At-Work","Purpose","EatOut","Arrive",3,2
"At-Work","Purpose","EatOut","Arrive",4,3
"At-Work","Purpose","EatOut","Arrive",5,6
"At-Work","Purpose","EatOut","Arrive",6,5
"At-Work","Purpose","EatOut","Arrive",7,12
"At-Work","Purpose","EatOut","Arrive",8,26
"At-Work","Purpose","EatOut","Arrive",9,27
"At-Work","Purpose","EatOut","Arrive",10,70
"At-Work","Purpose","EatOut","Arrive",11,126
"At-Work","Purpose","EatOut","Arrive",12,208
"At-Work","Purpose","EatOut","Arrive",13,339
"At-Work","Purpose","EatOut","Arrive",14,490
"At-Work","Purpose","EatOut","Arrive",15,1114
"At-Work","Purpose","EatOut","Arrive",16,2641
"At-Work","Purpose","EatOut","Arrive",17,6595
"At-Work","Purpose","EatOut","Arrive",18,20584
"At-Work","Purpose","EatOut","Arrive",19,40766
"At-Work","Purpose","EatOut","Arrive",20,93151
"At-Work","Purpose","EatOut","Arrive",21,103157
"At-Work","Purpose","EatOut","Arrive",22,61815
"At-Work","Purpose","EatOut","Arrive",23,40922
"At-Work","Purpose","EatOut","Arrive",24,21123
"At-Work","Purpose","EatOut","Arrive",25,14736
"At-Work","Purpose","EatOut","Arrive",26,9536
"At-Work","Purpose","EatOut","Arrive",27,6324
"At-Work","Purpose","EatOut","Arrive",28,3875
"At-Work","Purpose","EatOut","Arrive",29,2395
"At-Work","Purpose","EatOut","Arrive",30,1407
"At-Work","Purpose","EatOut","Arrive",31,843
"At-Work","Purpose","EatOut","Arrive",32,512
"At-Work","Purpose","EatOut","Arrive",33,303
"At-Work","Purpose","EatOut","Arrive",34,224
"At-Work","Purpose","EatOut","Arrive",35,195
"At-Work","Purpose","EatOut","Arrive",36,213
"At-Work","Purpose","EatOut","Arrive",37,205
"At-Work","Purpose","EatOut","Arrive",38,193
"At-Work","Purpose","EatOut","Arrive",39,189
"At-Work","Purpose","EatOut","Arrive",40,133
"At-Work","Purpose","EatOut","Arrive",41,109
"At-Work","Purpose","EatOut","Arrive",42,69
"At-Work","Purpose","EatOut","Arrive",43,65
"At-Work","Purpose","EatOut","Arrive",44,41
"At-Work","Purpose","EatOut","Arrive",45,24
"At-Work","Purpose","EatOut","Arrive",46,19
"At-Work","Purpose","EatOut","Arrive",47,9
"At-Work","Purpose","EatOut","Arrive",48,12
"At-Work","Purpose","Maintenance","Arrive",2,2
"At-Work","Purpose","Maintenance","Arrive",3,1
"At-Work","Purpose","Maintenance","Arrive",4,3
"At-Work","Purpose","Maintenance","Arrive",5,15
"At-Work","Purpose","Maintenance","Arrive",6,15
"At-Work","Purpose","Maintenance","Arrive",7,17
"At-Work","Purpose","Maintenance","Arrive",8,35
"At-Work","Purpose","Maintenance","Arrive",9,50
"At-Work","Purpose","Maintenance","Arrive",10,85
"At-Work","Purpose","Maintenance","Arrive",11,135
"At-Work","Purpose","Maintenance","Arrive",12,220
"At-Work","Purpose","Maintenance","Arrive",13,289
"At-Work","Purpose","Maintenance","Arrive",14,378
"At-Work","Purpose","Maintenance","Arrive",15,773
"At-Work","Purpose","Maintenance","Arrive",16,1525
"At-Work","Purpose","Maintenance","Arrive",17,3243
"At-Work","Purpose","Maintenance","Arrive",18,7673
"At-Work","Purpose","Maintenance","Arrive",19,11299
