MTAZ10,CTAZ10,TRACT10,TAD10,SD10,FIPS,COUNTY,County_Renum,SD_NAME,SD_Renum,ACTCTR,ACTCTRNUM,ETAFLAG,ATYPE
2218,13067244,13067030312,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2219,13067245,13067030312,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2220,13067248,13067030314,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2221,13067248,13067030314,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2222,13067247,13067030314,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2223,13067246,13067030314,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2224,13067266,13067030311,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2225,13067265,13067030311,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2226,13067265,13067030311,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2227,13067265,13067030311,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2228,13067267,13067030311,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2229,13067267,13067030311,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2230,13067269,13067030324,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2231,13067269,13067030324,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2232,13067268,13067030324,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2233,13067263,13067030341,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2234,13067263,13067030341,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2235,13067264,13067030341,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2236,13067264,13067030341,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2237,13067262,13067030340,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2238,13067262,13067030340,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2239,13067261,13067030340,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2240,13067259,13067030322,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2241,13067260,13067030326,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2242,13067260,13067030326,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2243,13067260,13067030326,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2244,13067258,13067030342,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2245,13067257,13067030342,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2246,13067256,13067030343,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2247,13067255,13067030343,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2248,13067254,13067030343,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2249,13067253,13067030328,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2250,13067252,13067030328,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2251,13067251,13067030328,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2252,13067251,13067030328,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2253,13067249,13067030327,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2254,13067249,13067030327,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2255,13067250,13067030327,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2256,13067165,13067030331,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2257,13067166,13067030331,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2258,13067164,13067030331,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2259,13067162,13067030335,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2260,13067161,13067030335,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2261,13067158,13067030336,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2262,13067160,13067030336,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2263,13067159,13067030336,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2264,13067163,13067030332,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2265,13067169,13067030330,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2266,13067169,13067030330,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2267,13067169,13067030330,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2268,13067168,13067030330,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2269,13067167,13067030330,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2270,13067185,13067030329,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2271,13067184,13067030329,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2272,13067183,13067030502,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2273,13067182,13067030502,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2274,13067182,13067030502,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2275,13067182,13067030502,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2276,13067180,13067030504,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2277,13067180,13067030504,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2278,13067181,13067030504,13067019,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2279,13067178,13067030505,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2280,13067179,13067030505,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2281,13067179,13067030505,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2282,13067179,13067030505,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,3
2283,13067179,13067030505,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,3
2284,13067179,13067030505,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,3
2285,13067177,13067030505,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2286,13067176,13067030410,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2287,13067176,13067030410,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2288,13067175,13067030410,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2289,13067174,13067030409,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2290,13067173,13067030409,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2291,13067171,13067030333,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2292,13067170,13067030333,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2293,13067172,13067030333,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2294,13067157,13067030334,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2295,13067157,13067030334,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,4
2296,13067156,13067030337,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2297,13067154,13067030319,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,6
2298,13067155,13067030319,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2299,13067145,13067030318,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2300,13067146,13067030318,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2301,13067146,13067030318,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2302,13067147,13067030318,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2303,13067147,13067030318,13067018,32,13067,Cobb,3,NE Cobb,22,,0,0,5
2304,13067148,13067030407,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,5
2305,13067149,13067030407,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,5
2306,13067150,13067030405,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,4
2307,13067150,13067030405,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,4
2308,13067134,13067030405,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,4
2309,13067135,13067030405,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,2
2310,13067133,13067030411,13067020,35,13067,Cobb,3,Cumberland,25,,0,1,3
2311,13067133,13067030411,13067020,35,13067,Cobb,3,Cumberland,25,,0,1,4
2312,13067132,13067030412,13067020,35,13067,Cobb,3,Cumberland,25,,0,1,3
2313,13067136,13067030414,13067020,35,13067,Cobb,3,Cumberland,25,,0,1,3
2314,13067136,13067030414,13067020,35,13067,Cobb,3,Cumberland,25,,0,1,2
2315,13067139,13067030413,13067020,35,13067,Cobb,3,Cumberland,25,,0,1,2
2316,13067140,13067030413,13067020,35,13067,Cobb,3,Cumberland,25,,0,1,2
2317,13067141,13067030408,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,2
2318,13067141,13067030408,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,5
2319,13067142,13067030320,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,5
2320,13067144,13067030320,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,2
2321,13067143,13067030320,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,0,4
2322,13067088,13067030339,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,0,5
2323,13067088,13067030339,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,0,2
2324,13067088,13067030339,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,0,2
2325,13067087,13067030339,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,0,2
2326,13067087,13067030339,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,0,1
2327,13067087,13067030339,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,0,2
2328,13067087,13067030339,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,0,1
2329,13067087,13067030339,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,0,1
2330,13067090,13067030345,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,1,1
2331,13067090,13067030345,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,1,1
2332,13067090,13067030345,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,1,2
2333,13067090,13067030345,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,1,2
2334,13067089,13067030345,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,1,2
2335,13067089,13067030345,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,1,2
2336,13067089,13067030345,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,1,2
2337,13067138,13067030344,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,1,2
2338,13067137,13067030344,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,1,2
2339,13067092,13067031113,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,4
2340,13067094,13067031108,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,5
2341,13067094,13067031108,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,5
2342,13067094,13067031108,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,5
2343,13067093,13067031108,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,5
2344,13067091,13067031114,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,2
2345,13067091,13067031114,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,2
2346,13067091,13067031114,13067020,35,13067,Cobb,3,Cumberland,25,Cumberland,3,0,1
2347,13067078,13067031208,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,1
2348,13067078,13067031208,13067020,35,13067,Cobb,3,Cumberland,25,,0,0,1
